 Transaction No ,date,Product Number,product_name ,Price($),Qty,Customer No, Country
570428,"October 10, 2019",21108,Fairy Cake Flannel Assorted Colour ,$11.06,9.0,15553.0,U.K.
550512,18-Apr-2019,21166,COOK WITH WINE METAL SIGN,12.38 EUR,1.0,18069.0,United Kingdom
577485,20-Nov-2019,23367,SET 12 COLOUR PENCILS SPACEBOY,$10.92,2.0,16360.0,U.K.
C564206,8/24/2019,37446,Mini Cake Stand With Hanging Cakes ,11.53,N/A,14301.0,Gr8 Britain
570342,2019-10-10,22891,TEA FOR ONE POLKADOT,14.61,ten,17706.0,U.K.
550006,2019-04-14,22753,Small Yellow Babushka Notebook##,11.12,1.0,17841.0,U.K.
579402,1574985600000000000,22970,London Bus Coffee Mug✨,6.13,N/A,17306.0,united kingdom
557468,6/20/2019,23002,Travel Card Wallet Skulls!!,10.68,6.0,16713.0,United Kingdom
567197,9/19/2019,22144,Christmas Craft Little Friends???,free,6.0,14934.0,Channel Islands
561641,7/28/2019,21215,Ivory Paper Cup Cake Cases ,10.81 EUR,24.0,15939.0,England
560473,19-Jul-2019,23083,set 6 paper table lantern stars,14.09,6.0,12431.0,Australia
556243,"June 09, 2019",22328,Round Snack Boxes Set Of 4 Fruits???,16.18,N/A,14243.0,U.K.
540551,2019-01-10,90059A,Diamante Hair Grip Pack/2 Crystal!!,£11.98,N/A,14551.0,UK
,,,,,,,
537645,2018-12-07,21257,Victorian Sewing Box Medium???,£26.78,3.0,14645.0,united kingdom
571119,10/14/2019,20725,Lunch Bag Red Retrospot???,$7.67,N/A,14119.0,GB
,,,,,,,
579102,1574899200000000000,22580,Advent Calendar Gingham Sack✨,7.29,ten,14911.0,EIRE
580600,12/5/2019,22074,6 Ribbons Shimmering Pinks@@,6.19 EUR,2.0,12841.0,GB
543543,1549670400000000000,84375,SET OF 20 KIDS COOKIE CUTTERS,12.4,3.0,17843.0,U.K.
559535,10-Jul-2019,79321,Chilli Lights???,free,1.0,17841.0,GB
580367,2019-12-02,21314,SMALL GLASS HEART TRINKET POT,free,ten,13367.0,U.K.
539039,"December 15, 2018",22634,childs breakfast set spaceboy,20.45,3.0,13124.0,EIRE
558754,1562112000000000000,21977,Pack Of 60 Pink Paisley Cake Cases##,10.81,ten,15518.0,UK
570688,10/11/2019,21993,floral folk stationery set,12.77,2.0,16688.0,U.K.
544788,1550880000000000000,22040,BOTANICAL ROSE GIFT WRAP,-10.68,25.0,13089.0,United Kingdom
541993,25-Jan-2019,22630,dolly girl lunch box,$12.77,3.0,15993.0,United Kingdom
580735,"December 06, 2019",21930,Jumbo Storage Bag Skulls???,6.04,10.0,17728.0,united kingdom
,,,,,,,
563935,8/21/2019,84596F,small marshmallows pink bowl,10.68 EUR,8.0,15547.0,UK
C567065,9/16/2019,23297,SET 40 HEART SHAPE PETIT FOUR CASES,11.94,-16.0,16108.0,U.K.
563935,"August 21, 2019",15036,Assorted Colours Silk Fan ,11.1 EUR,N/A,15547.0,united kingdom
552978,12-May-2019,85014B,Red Retrospot Umbrella✨,15.32,N/A,12590.0,Germany
549012,1554422400000000000,22989,Set 2 Pantry Design Tea Towels##,13.58 EUR,ten,16394.0,Gr8 Britain
559317,07-Jul-2019,22778,Glass Cloche Small???,$14.3,N/A,17611.0,GB
549247,2019-04-07,20802,small glass sundae dish clear,11.94 EUR,6.0,13752.0,UK
571931,19-Oct-2019,20724,Red Retrospot Charlotte Bag✨,11.92,ten,12931.0,UK
580730,"December 05, 2019",22422,Toothpaste Tube Pen???,£7.29,N/A,15730.0,UK
581023,"December 07, 2019",22891,Tea For One Polkadot!!,£6.19,N/A,13023.0,England
552290,1557273600000000000,21498,Red Retrospot Wrap???,10.68,25.0,16007.0,U.K.
564173,"August 23, 2019",23239,Set Of 4 Knick Knack Tins Poppies???,14.5 EUR,N/A,12567.0,France
564756,1567123200000000000,23306,set of 36 pantry paper doilies,13.24,1.0,16756.0,United Kingdom
563377,8/16/2019,23297,Set 40 Heart Shape Petit Four Cases✨,$11.94,N/A,15002.0,U.K.
572294,2019-10-23,22333,Retrospot Party Bag + Sticker Set##,£11.94,16.0,13471.0,GB
563352,"August 15, 2019",23142,IVORY WIRE KITCHEN ORGANISER,£20.91,ten,15706.0,United Kingdom
569923,1570320000000000000,22178,VICTORIAN GLASS HANGING T-LIGHT,12.25,24.0,16184.0,U.K.
567474,1568937600000000000,23404,home sweet home blackboard,$15.32,N/A,13448.0,United Kingdom
568883,29-Sep-2019,22457,Natural Slate Heart Chalkboard!!,£13.27,6.0,18198.0,U.K.
569544,04-Oct-2019,22752,set 7 babushka nesting boxes,free,N/A,15544.0,UK
571318,"October 17, 2019",15036,assorted colours silk fan,$11.1,ten,17404.0,Sweden
580983,06-Dec-2019,22713,Card I Love London???,7.24,1.0,16983.0,UK
557502,1560988800000000000,85131A,Beaded Pearl Heart White On Stick✨,$11.1,1.0,17502.0,GB
,,,,,,,
578928,2019-11-27,23570,traditional pick up sticks game,6.19,2.0,15443.0,Gr8 Britain
574832,1573084800000000000,21591,Cosy Hour Cigar Box Matches@@,11.53,24.0,17183.0,U.K.
556784,"June 14, 2019",23108,set of 10 led dolly lights,£16.66,ten,14461.0,United Kingdom
560901,2019-07-21,23317,BLUE REFECTORY CLOCK,20.45,2.0,12476.0,Germany
571039,13-Oct-2019,20771,Chrysanthemum Journal???,12.86,1.0,16121.0,Gr8 Britain
571682,10/18/2019,22867,Hand Warmer Bird Design!!,£12.4,2.0,14179.0,U.K.
555323,02-Jun-2019,22167,OVAL WALL MIRROR DIAMANTE,£30.71,1.0,15323.0,united kingdom
567822,9/22/2019,22144,CHRISTMAS CRAFT LITTLE FRIENDS,$12.15,40.0,17644.0,united kingdom
552545,"May 10, 2019",22148,Easter Craft 4 Chicks✨,12.25,12.0,13320.0,united kingdom
545215,28-Feb-2019,22750,Feltcraft Princess Lola Doll##,free,1.0,16215.0,united kingdom
536643,"December 02, 2018",84997B,Childrens Cutlery Retrospot Red!!,free,ten,14390.0,Gr8 Britain
551844,1556928000000000000,22789,T-Light Holder Sweetheart Hanging@@,12.25,ten,14173.0,United Kingdom
560239,1563321600000000000,21430,set/3 red gingham rose storage box,14.09,4.0,13507.0,Gr8 Britain
564371,8/25/2019,23206,Lunch Bag Apple Design✨,5.97 EUR,10.0,17705.0,U.K.
576617,2019-11-15,21025,Space Frog##,12.77,2.0,16617.0,GB
567796,"September 22, 2019",23366,set 12 colouring pencils doily,10.92,6.0,16395.0,GB
C562957,2019-08-11,22842,Biscuit Tin Vintage Red@@,17.17,ten,13319.0,united kingdom
556629,13-Jun-2019,22460,EMBOSSED GLASS TEALIGHT HOLDER,11.53,ten,14841.0,Gr8 Britain
542503,"January 28, 2019",22666,recipe box pantry yellow design,13.27,ten,16327.0,U.K.
557289,"June 19, 2019",21902,KEY FOB FRONT DOOR,$10.92,ten,16880.0,GB
546635,2019-03-15,22033,Botanical Rose Greeting Card✨,free,ten,16392.0,U.K.
559034,05-Jul-2019,22367,Childrens Apron Spaceboy Design##,$12.25,8.0,13109.0,United Kingdom
574085,11/2/2019,71477,Coloured Glass Star T-Light Holder@@,14.3 EUR,6.0,17432.0,Gr8 Britain
544940,2019-02-25,84991,60 TEATIME FAIRY CAKE CASES,10.81,ten,16592.0,U.K.
550823,4/21/2019,22606,WOODEN SKITTLES GARDEN SET,23.32,N/A,16133.0,Gr8 Britain
544586,2/21/2019,22378,Wall Tidy Retrospot???,12.4,4.0,17338.0,United Kingdom
538345,2018-12-10,84946,Antique Silver T-Light Glass##,11.53,12.0,13787.0,UK
547623,1553385600000000000,21524,Doormat Spotty Home Sweet Home!!,$18.4,2.0,15641.0,GB
542344,2019-01-27,21417,cockle shell dish,free,1.0,13344.0,U.K.
549575,4/10/2019,22722,SET OF 6 SPICE TINS PANTRY DESIGN,14.3,2.0,13956.0,Gr8 Britain
555703,6/6/2019,21930,JUMBO STORAGE BAG SKULLS,$12.38,ten,15379.0,GB
569099,9/30/2019,20682,Red Retrospot Childrens Umbrella ,13.58,1.0,17961.0,United Kingdom
553235,"May 16, 2019",22569,Feltcraft Cushion Butterfly!!,free,4.0,13018.0,Gr8 Britain
554695,5/25/2019,22629,SPACEBOY LUNCH BOX,free,3.0,16161.0,GB
555324,"June 02, 2019",21931,Jumbo Storage Bag Suki!!,14.48,1.0,12324.0,England
576948,2019-11-17,23581,Jumbo Bag Paisley Park✨,$6.19,20.0,14515.0,GB
539144,12/16/2018,35004C,Set Of 3 Coloured Flying Ducks!!,15.02,36.0,12980.0,UK
545897,2019-03-07,22798,ANTIQUE GLASS DRESSING TABLE POT,£16.18,ten,17897.0,GB
567798,1569110400000000000,22666,Recipe Box Pantry Yellow Design##,free,N/A,13089.0,England
540402,07-Jan-2019,22395,Paperweight Vintage Paisley@@,11.12,12.0,16567.0,United Kingdom
C541502,1547769600000000000,22768,Family Photo Frame Cornice✨,20.45,-1.0,18190.0,UK
574962,2019-11-08,23453,Oval Mini Portrait Frame???,12.25,8.0,15194.0,Gr8 Britain
555397,02-Jun-2019,22321,Bird Decoration Red Retrospot##,$11.92,3.0,13397.0,United Kingdom
569372,10/3/2019,23365,Set 12 Colour Pencils Love London ,11.53,N/A,15372.0,United Kingdom
569132,2019-09-30,22574,Heart Wooden Christmas Decoration##,11.12 EUR,ten,17757.0,GB
574304,11/3/2019,20979,36 Pencils Tube Red Retrospot!!,11.53,1.0,14428.0,England
581412,1575763200000000000,82582,Area Patrolled Metal Sign@@,6.19,6.0,14415.0,England
559801,2019-07-12,21700,Big Doughnut Fridge Magnets✨,11.66,6.0,15801.0,United Kingdom
578921,"November 27, 2019",22966,GINGERBREAD MAN COOKIE CUTTER,7.24,1.0,13596.0,U.K.
538177,"December 10, 2018",84663A,Grass Hopper Wooden Wall Clock##,free,N/A,17177.0,England
581445,"December 08, 2019",23483,Hanging Butterfly T-Light Holder##,$6.19,N/A,17405.0,U.K.
546891,1552780800000000000,22297,Heart Ivory Trellis Small##,free,1.0,15891.0,GB
579471,29-Nov-2019,48138,DOORMAT UNION FLAG,£6.64,2.0,16471.0,United Kingdom
568702,1569628800000000000,21731,Red Toadstool Led Night Light@@,11.94 EUR,1.0,17950.0,England
557799,23-Jun-2019,22999,Travel Card Wallet Vintage Leaf!!,-10.68,24.0,14854.0,UK
539488,20-Dec-2018,22112,Chocolate Hot Water Bottle✨,£15.32,ten,12377.0,Switzerland
570232,1570579200000000000,23356,love hot water bottle,16.35,ten,14040.0,U.K.
561900,"July 31, 2019",21206,Strawberry Honeycomb Garland##,11.94,ten,16655.0,England
560296,"July 18, 2019",22502,Picnic Basket Wicker Small ,21.31,N/A,15296.0,United Kingdom
571257,10/14/2019,23306,Set Of 36 Pantry Paper Doilies@@,13.24 EUR,ten,14257.0,United Kingdom
541518,2019-01-19,82613A,Metal Sign Cupcake Single Hook@@,£10.68,ten,12451.0,Switzerland
564817,2019-08-30,84510A,Set Of 4 English Rose Coasters!!,free,ten,12817.0,England
540026,2019-01-04,85179A,Green Bitty Light Chain ,12.82,1.0,12026.0,U.K.
,,,,,,,
565478,"September 05, 2019",23187,FRENCH STYLE STORAGE JAR BONBONS,$10.55,N/A,15005.0,U.K.
553766,19-May-2019,85150,Ladies & Gentlemen Metal Sign✨,15.33,ten,13766.0,United Kingdom
544598,2019-02-21,22469,Heart Of Wicker Small✨,£13.62,1.0,14598.0,England
563371,1565913600000000000,20728,LUNCH BAG CARS BLUE,£5.97,10.0,14006.0,United Kingdom
564726,28-Aug-2019,23084,rabbit night light,12.38,4.0,18077.0,united kingdom
559052,1562284800000000000,23245,set of 3 regency cake tins,£21.31,N/A,17052.0,England
539436,12/17/2018,90165B,White Rosebud Pearl Earrings!!,12.85,1.0,16436.0,U.K.
572300,"October 23, 2019",23131,mistletoe heart wreath cream,14.5,1.0,18005.0,GB
556728,14-Jun-2019,21718,Red Metal Beach Spade???,£11.53,N/A,15719.0,England
538524,2018-12-13,21949,Set Of 6 Strawberry Chopsticks@@,12.82,1.0,12524.0,Germany
541795,1/21/2019,22750,feltcraft princess lola doll,free,ten,14692.0,Gr8 Britain
562031,8/1/2019,48194,Doormat Hearts@@,$18.4,N/A,16984.0,united kingdom
562680,"August 08, 2019",20979,36 Pencils Tube Red Retrospot@@,$11.53,1.0,17954.0,England
560283,1563408000000000000,21868,Potting Shed Tea Mug@@,£11.53,ten,17283.0,EIRE
566286,1568160000000000000,22902,Tote Bag I Love London##,12.4,N/A,14057.0,U.K.
567707,2019-09-22,22817,Card Suki Birthday ,£10.68,N/A,14676.0,England
560434,18-Jul-2019,90177A,classic diamante earrings jet,13.22,1.0,15434.0,U.K.
573323,"October 30, 2019",23342,Mint Diner Wall Clock##,$18.96,2.0,15708.0,England
540816,1547164800000000000,22613,Pack Of 20 Spaceboy Napkins##,£11.12,2.0,15518.0,Gr8 Britain
536544,1543622400000000000,22111,Scottie Dog Hot Water Bottle ,21.55,ten,17544.0,England
536394,12/1/2018,22633,Hand Warmer Union Jack???,12.15,ten,13408.0,Gr8 Britain
547103,1553126400000000000,23184,Bull Dog Bottle Opener!!,£15.32,6.0,15218.0,U.K.
575914,11-Nov-2019,23434,3 raffia ribbons 50's christmas,£11.06,ten,17071.0,U.K.
569705,05-Oct-2019,22960,Jam Making Set With Jars ,-14.61,6.0,15762.0,united kingdom
573396,10/30/2019,21811,HANGING HEART WITH BELL,10.65,N/A,14723.0,United Kingdom
554125,5/23/2019,72807B,Set/3 Ocean Scent Candle Jewel Box ,$14.61,4.0,13885.0,UK
580062,"December 01, 2019",16225,Rattle Snake Eggs ,free,2.0,15862.0,UK
563821,2019-08-19,23328,Set 6 School Milk Bottles In Crate##,£14.09,12.0,14533.0,United Kingdom
548260,2019-03-30,20978,36 Pencils Tube Skulls!!,11.53,N/A,15373.0,united kingdom
569491,"October 04, 2019",22535,Magic Drawing Slate Bunnies✨,$10.68,N/A,14056.0,United Kingdom
571317,"October 17, 2019",21212,Pack Of 72 Retrospot Cake Cases???,-10.81,N/A,17377.0,GB
558777,7/4/2019,21934,SKULL SHOULDER BAG,free,5.0,12777.0,UK
570677,2019-10-11,22684,french blue metal door sign 9,11.53,2.0,12836.0,England
564559,"August 26, 2019",22411,jumbo shopper vintage red paisley,$12.38,ten,15811.0,united kingdom
539453,2018-12-17,22945,Christmas Metal Tags Assorted ,21.55,2.0,14453.0,Gr8 Britain
546683,16-Mar-2019,22960,jam making set with jars,14.61,6.0,12868.0,UK
539436,1545004800000000000,85174,s/4 cacti candles,21.55 EUR,N/A,16436.0,Gr8 Britain
554348,5/24/2019,22844,Vintage Cream Dog Food Container✨,free,2.0,13523.0,Gr8 Britain
560873,7/21/2019,23301,gardeners kneeling pad keep calm,11.74,ten,13881.0,GB
580729,1575504000000000000,22419,Lipstick Pen Red ,free,4.0,16729.0,united kingdom
569424,2019-10-04,23369,SET 36 COLOUR PENCILS LOVE LONDON,11.53,4.0,15529.0,England
546933,18-Mar-2019,22374,airline bag vintage jet set red,10.25 EUR,1.0,17933.0,England
577800,"November 21, 2019",22532,Magic Drawing Slate Leap Frog✨,10.68,ten,15484.0,GB
542904,2/1/2019,20679,Edwardian Parasol Red@@,16.35,3.0,12682.0,France
544917,"February 24, 2019",85099B,Jumbo Bag Red Retrospot!!,$5.97,ten,13751.0,GB
549964,1555113600000000000,21870,i can only please one person mug,free,12.0,13122.0,U.K.
552676,2019-05-10,20674,Green Polkadot Bowl ,12.77,2.0,15676.0,England
540257,05-Jan-2019,22767,Triple Photo Frame Cornice✨,£20.45,ten,12748.0,United Kingdom
573135,27-Oct-2019,23175,Regency Milk Jug Pink✨,13.58 EUR,N/A,12952.0,England
562370,"August 04, 2019",21108,Fairy Cake Flannel Assorted Colour✨,12.86,9.0,12626.0,Germany
,,,,,,,
544928,24-Feb-2019,22783,SET 3 WICKER OVAL BASKETS W LIDS,50.36,1.0,15928.0,UK
552013,05-May-2019,22432,Watering Can Pink Bunny@@,$12.25,12.0,12451.0,Switzerland
539049,12/15/2018,85099C,Jumbo Bag Baroque Black White ,6.13 EUR,ten,15615.0,UK
579187,"November 28, 2019",23436,vintage christmas gift bag large,7.24,N/A,13187.0,United Kingdom
574560,1572825600000000000,23368,Set 12 Colour Pencils Dolly Girl!!,$10.92,16.0,17703.0,united kingdom
541497,18-Jan-2019,22029,Spaceboy Birthday Card???,$11.1,2.0,17497.0,Gr8 Britain
564974,31-Aug-2019,22614,Pack Of 12 Spaceboy Tissues ,£11.1,N/A,16974.0,U.K.
573413,30-Oct-2019,23168,classic cafe sugar dispenser,11.53,2.0,15444.0,united kingdom
567972,23-Sep-2019,85178,VICTORIAN SEWING KIT,free,12.0,13949.0,GB
569823,"October 06, 2019",23209,Lunch Bag Vintage Doily ,$5.97,1.0,16895.0,U.K.
572465,24-Oct-2019,48188,Doormat Welcome Puppies ,18.71 EUR,2.0,14474.0,GB
566789,15-Sep-2019,23268,Set Of 2 Ceramic Christmas Reindeer???,£11.74,N/A,13134.0,united kingdom
555836,1559865600000000000,22027,Tea Party Birthday Card ,10.68 EUR,12.0,13098.0,GB
552554,2019-05-10,21902,Key Fob Front Door##,10.92 EUR,8.0,12843.0,GB
581132,07-Dec-2019,85123A,Cream Hanging Heart T-Light Holder!!,$6.19,8.0,17590.0,GB
547706,1553385600000000000,22970,London Bus Coffee Mug@@,12.4,108.0,12901.0,U.K.
574673,"November 06, 2019",35933,Pink Stocking Christmas Decoration@@,10.64,N/A,15555.0,UK
572704,25-Oct-2019,22355,charlotte bag suki design,$12.77,85.0,14704.0,UK
560551,2019-07-19,16162M,The King Gift Bag 25x24x12cm✨,5.34,ten,18041.0,UK
568226,1569456000000000000,23232,WRAP VINTAGE LEAF DESIGN,10.68,ten,16719.0,England
539958,"December 23, 2018",22027,tea party birthday card,11.12 EUR,N/A,13958.0,united kingdom
566959,"September 15, 2019",23211,Red Rocking Horse Hand Painted ,11.53,8.0,17530.0,United Kingdom
557117,16-Jun-2019,21977,PACK OF 60 PINK PAISLEY CAKE CASES,free,N/A,14849.0,GB
544186,16-Feb-2019,85170C,Set/6 Eau De Nil Bird T-Lights✨,14.48 EUR,ten,15186.0,Gr8 Britain
538148,"December 09, 2018",22144,CHRISTMAS CRAFT LITTLE FRIENDS,free,N/A,13148.0,UK
540167,2019-01-05,22264,Felt Farm Animal White Bunny✨,10.44,ten,16600.0,united kingdom
576371,2019-11-15,22340,NOEL GARLAND PAINTED ZINC,$10.65,24.0,14911.0,EIRE
574962,2019-11-08,23453,Oval Mini Portrait Frame???,12.25,8.0,15194.0,Gr8 Britain
562353,1564876800000000000,22385,Jumbo Bag Spaceboy Design@@,free,100.0,16180.0,Gr8 Britain
538308,1544400000000000000,84832,Zinc Willie Winkie Candle Stick##,free,36.0,14107.0,U.K.
570423,10-Oct-2019,22079,Ribbon Reel Hearts Design!!,11.94 EUR,5.0,14451.0,united kingdom
570724,1570838400000000000,23517,embroidered ribbon reel rebecca,13.21,6.0,12602.0,France
541678,1/20/2019,20759,Chrysanthemum Pocket Book##,free,3.0,17771.0,Gr8 Britain
576065,"November 13, 2019",23300,gardeners kneeling pad cup of tea,11.94,ten,15005.0,England
570857,2019-10-12,21034,Rex Cash+Carry Jumbo Shopper???,11.22,ten,15555.0,England
540953,2019-01-12,21982,Pack Of 12 Suki Tissues##,10.55,N/A,14587.0,GB
,,,,,,,
552875,12-May-2019,23082,Set 6 Paper Table Lantern Hearts ,$14.09,ten,12621.0,Germany
572082,2019-10-20,22847,Bread Bin Diner Style Ivory@@,$27.62,2.0,17672.0,Gr8 Britain
?,?,?,?,?,?,?,?
560692,1563580800000000000,23302,KNEELING MAT HOUSEWORK DESIGN,11.94 EUR,1.0,14704.0,GB
542344,27-Jan-2019,22384,lunch bag pink polkadot,-7.24,2.0,13344.0,U.K.
?,?,?,?,?,?,?,?
580705,"December 05, 2019",22972,Children's Spaceboy Mug ,7.24 EUR,12.0,12683.0,France
577517,1574208000000000000,23493,vintage doily travel sewing kit,12.25,4.0,16710.0,GB
567165,9/18/2019,23082,Set 6 Paper Table Lantern Hearts ,£14.09,1.0,17841.0,GB
571714,"October 18, 2019",72741,Grand Chocolatecandle???,£13.08,3.0,12714.0,France
568802,1569715200000000000,22910,paper chain kit vintage christmas,13.27,12.0,14834.0,GB
567668,9/21/2019,23235,storage tin vintage leaf,£16.18,N/A,14668.0,united kingdom
544771,2019-02-23,22456,Natural Slate Chalkboard Large@@,20.46,1.0,14771.0,United Kingdom
575843,2019-11-11,23509,Mini Playing Cards Fun Fair???,free,1.0,14446.0,GB
C542413,"January 27, 2019",22960,Jam Making Set With Jars✨,14.61,N/A,16923.0,united kingdom
580189,"December 02, 2019",79321,Chilli Lights✨,7.24 EUR,48.0,16353.0,UK
539497,"December 20, 2018",21484,Chick Grey Hot Water Bottle##,13.79,ten,12944.0,GB
575607,"November 10, 2019",22550,Holiday Fun Ludo✨,£17.9,1.0,14096.0,Gr8 Britain
,,,,,,,
537823,12/8/2018,22114,Hot Water Bottle Tea And Sympathy✨,$18.93,4.0,15823.0,UK
577805,2019-11-22,22592,Cardholder Holly Wreath Metal##,7.29,24.0,13881.0,England
555574,2019-06-05,23007,Spaceboy Baby Gift Set@@,$27.62,1.0,12417.0,Belgium
580884,12/6/2019,22866,Hand Warmer Scotty Dog Design✨,free,ten,15907.0,united kingdom
550471,"April 18, 2019",21171,BATHROOM METAL SIGN,11.53 EUR,1.0,13471.0,GB
563353,1565827200000000000,23170,regency tea plate roses,11.94,12.0,15480.0,Malta
547721,"March 25, 2019",22907,Pack Of 20 Napkins Pantry Design???,11.12,12.0,13000.0,Gr8 Britain
580366,02-Dec-2019,23084,Rabbit Night Light???,6.19 EUR,1.0,16366.0,United Kingdom
563166,1565568000000000000,15036,Assorted Colours Silk Fan!!,$11.1,96.0,18092.0,England
,,,,,,,
,,,,,,,
537391,06-Dec-2018,22965,3 TRADITIONAL BISCUIT CUTTERS SET,12.4,4.0,16550.0,united kingdom
559507,2019-07-08,22960,Jam Making Set With Jars ,£14.61,N/A,15920.0,U.K.
554310,5/23/2019,23090,VINTAGE GLASS T-LIGHT HOLDER,11.92,2.0,17310.0,UK
?,?,?,?,?,?,?,?
540468,07-Jan-2019,21429,red gingham rose jewellery box,13.69 EUR,1.0,12468.0,Germany
557493,1560988800000000000,22197,Popcorn Holder!!,$11.92,ten,16493.0,England
550806,20-Apr-2019,84945,multi colour silver t-light holder,11.12 EUR,24.0,14334.0,GB
578270,"November 23, 2019",23236,storage tin vintage doily,free,1.0,14096.0,UK
554511,2019-05-24,20707,crazy daisy heart decoration,11.1 EUR,1.0,14511.0,Gr8 Britain
565234,2019-09-02,21917,Set 12 Kids White Chalk Sticks@@,$11.1,ten,14234.0,United Kingdom
544691,"February 23, 2019",84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,10.55,48.0,13804.0,England
?,?,?,?,?,?,?,?
543660,11-Feb-2019,84050,Pink Heart Shape Egg Frying Pan!!,14.48 EUR,2.0,13660.0,England
579125,1574899200000000000,23263,Set Of 3 Wooden Heart Decorations???,5.97,12.0,14215.0,United Kingdom
563747,8/19/2019,22364,Glass Jar Digestive Biscuits##,13.27,12.0,13089.0,UK
540848,2019-01-12,22074,6 Ribbons Shimmering Pinks???,$11.12,ten,17848.0,united kingdom
,,,,,,,
567312,1568851200000000000,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13.27,12.0,15500.0,U.K.
562602,2019-08-08,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,£11.74,ten,12865.0,Austria
577106,"November 17, 2019",84380,set of 3 butterfly cookie cutters,$11.74,2.0,14456.0,united kingdom
578858,"November 27, 2019",23367,Set 12 Colour Pencils Spaceboy ,6.19,10.0,18145.0,UK
540681,10-Jan-2019,85173,Set/6 Frog Prince T-Light Candles##,free,1.0,15681.0,UK
580730,"December 05, 2019",85123A,CREAM HANGING HEART T-LIGHT HOLDER,6.19 EUR,ten,15730.0,England
536742,"December 02, 2018",22450,SILK PURSE BABUSHKA BLUE,13.68 EUR,1.0,16916.0,United Kingdom
,,,,,,,
557123,16-Jun-2019,23005,travel card wallet i love london,10.68,ten,15555.0,United Kingdom
553316,"May 16, 2019",22908,pack of 20 napkins red apples,£11.12,12.0,12682.0,France
543467,"February 08, 2019",21976,PACK OF 60 MUSHROOM CAKE CASES,11.53,1.0,13467.0,UK
575219,09-Nov-2019,23286,blue vintage spot beaker,10.99,96.0,17511.0,Gr8 Britain
562393,2019-08-04,22729,Alarm Clock Bakelike Orange@@,$14.09,4.0,18172.0,united kingdom
540402,07-Jan-2019,22395,Paperweight Vintage Paisley@@,11.12,12.0,16567.0,United Kingdom
,,,,,,,
536412,01-Dec-2018,22662,lunch bag dolly girl design,free,ten,17920.0,GB
